CommonName,Type,MAP,NFFD,NPP,PPT_sm,RH,SHM,TD,Wetness,Landcover
Long-toed Salamander,1,1064.714233,128.9350586,1726,115.9960251,58.20404053,60.21728516,20.76488113,3.727918386,1
Long-toed Salamander,1,777.100647,133.2425232,3376,115.0839462,62.23313904,63.38231277,21.03124237,2.903212309,1
Long-toed Salamander,1,1301.729492,137.8447876,915,129.4175873,62.96664429,49.54380035,21.34005356,3.065792561,10
Long-toed Salamander,1,1280.160889,137.7336578,1087,127.7502899,62.21302032,50.81738281,21.41552544,2.693644524,10
Long-toed Salamander,1,1218.329102,136.6227417,2230,122.2711639,61.24216461,53.90977478,21.43805313,2.983409405,10
Long-toed Salamander,1,1299.085693,136.485199,1798,130.2224426,62.37461472,49.7457695,21.36977196,2.584023952,1
Long-toed Salamander,1,1153.358276,136.9791107,3645,116.6192322,60.63077545,57.43924332,21.52030373,4.515995502,1
Long-toed Salamander,1,1262.091797,139.3036957,1437,127.6933746,61.86533356,51.60256195,21.52895927,3.476474524,10
Long-toed Salamander,1,1276.099854,138.3359833,1566,128.0245361,62.39117813,50.94778061,21.46088409,3.074098825,10
Long-toed Salamander,1,708.2533569,122.1255264,2030,157.455658,65.17869568,44.69997406,20.78405762,2.93369627,8
Long-toed Salamander,1,1046.174683,119.7833557,3542,142.5943909,57.6525383,52.17126465,21.43474388,2.509649992,1
Long-toed Salamander,1,867.2313232,126.2609024,1198,99.33663177,57.8105278,70.16552734,21.41805458,3.236970186,10
Long-toed Salamander,1,783.4993286,132.2534943,2049,117.2976608,62.09064865,62.97794724,20.98792267,2.965651751,8
Long-toed Salamander,1,1175.618164,136.6442871,1198,106.6352921,59.82234192,65.37753296,21.43992996,3.725916386,10
Long-toed Salamander,1,1064.371582,137.4996033,1653,96.99047089,57.58508301,75.25439453,21.72972107,3.221467733,8
Long-toed Salamander,1,1106.605347,138.3310394,1250,100.6595459,58.54046631,71.60292053,21.64109612,3.500466347,8
Long-toed Salamander,1,1182.204956,130.1441193,3110,106.5698013,58.2155304,61.4604454,20.42882347,2.809122801,10
Long-toed Salamander,1,1200.15271,129.3108368,1788,109.6036377,58.81655121,59.00645065,20.31834793,3.285250664,1
Long-toed Salamander,1,1154.617432,131.1567993,1866,104.6340866,57.59991074,63.83340073,20.55047035,2.793270588,1
Long-toed Salamander,1,1176.812622,131.3761749,1868,102.2122498,57.83621216,64.31964111,20.53276634,2.825612545,1
Long-toed Salamander,1,1146.699219,131.7168579,2542,103.1130524,57.48747635,64.88908386,20.60250854,2.996747255,8
Long-toed Salamander,1,1148.039673,131.4688873,2659,103.454567,57.76321411,64.10538483,20.54735756,3.405117512,1
Long-toed Salamander,1,1144.602051,129.1792145,2147,106.030426,57.3561058,62.99081421,20.56459808,3.374887705,1
Long-toed Salamander,1,1161.079468,131.2927856,3161,102.8090286,57.31622314,66.36907196,20.71163368,2.737739325,1
Long-toed Salamander,1,1178.294678,129.7294006,1894,103.1870346,57.81631088,65.01507568,20.66291809,2.597846508,8
Long-toed Salamander,1,1073.762817,130.8066406,4190,97.88439178,56.06101227,69.93756104,20.92366982,4.303166866,8
Long-toed Salamander,1,832.9085693,124.5754089,919,120.4438324,64.16385651,56.85954666,20.44587135,3.507953167,8
Long-toed Salamander,1,924.914978,131.4474487,2261,137.4766083,60.41588211,55.11711502,20.59923744,5.413077354,1
Long-toed Salamander,1,1194.757446,127.1210632,1706,114.5366364,58.69525146,57.96082687,20.37365341,4.486855507,10
Long-toed Salamander,1,1168.143921,127.7164383,1659,110.8815536,57.50079727,60.71804428,20.49388695,3.676007748,10
Long-toed Salamander,1,1120.338745,128.6494598,1625,105.1759491,56.20996857,65.53905487,20.75801849,4.483634472,10
Long-toed Salamander,1,769.9054565,123.7328033,925,99.04805756,60.66794968,66.68029785,20.84451866,3.07101965,10
Long-toed Salamander,1,685.4179077,138.8536835,3682,152.6288605,66.41384125,49.81462097,21.18727303,3.088329792,1
Long-toed Salamander,1,1069.332153,132,1826,102.9331894,56.7992363,67.72459412,20.80002213,3.642163277,1
Long-toed Salamander,1,1112.307983,130.3436584,1656,106.7763824,57.34702682,64.26981354,20.67486954,3.503600597,8
Long-toed Salamander,1,921.5426636,133.2263031,2568,96.2885437,57.82139587,72.5457077,21.58877373,3.159509659,1
Long-toed Salamander,1,960.2969971,132.0370789,2390,103.2309723,55.12149429,71.68482208,21.10816574,3.704154968,18
Long-toed Salamander,1,230.6495667,190.2982635,1387,73.52548218,55.71972275,164.1235809,25.72803307,7.66245842,8
Long-toed Salamander,1,467.27005,136.5173798,1864,108.6687622,52.39395905,78.47615814,22.64123726,2.931156397,8
Long-toed Salamander,1,695.9951172,223,3937,134.1687622,68.18588257,72.17421722,19.63602638,4.508270264,1
Long-toed Salamander,1,575.3209229,230.2601013,3951,114.4606476,65.90481567,91.62656403,20.47727585,3.49712038,10
Long-toed Salamander,1,607.5946655,228.6630402,2223,119.81427,66.6375351,85.83517456,20.45531845,2.362164497,10
Long-toed Salamander,1,702.2038574,223.4537354,4328,135.7680817,68.4536972,71.12446594,19.5850029,4.865773201,1
Long-toed Salamander,1,563.8951416,233.6043091,2901,111.6174622,65.48717499,95.74552917,20.61499023,3.084628344,10
Long-toed Salamander,1,358.1643982,166.2451324,1926,52.13985062,51.46889877,175.0861511,24.69427681,6.261600494,8
Long-toed Salamander,1,278.2785339,192.2073517,1157,32.21974182,53,293.1120605,25.87221718,5.886118889,10
Long-toed Salamander,1,390.1424561,199.5303955,1235,44.03079605,60,205.0726471,23.64256287,4.967885494,10
Long-toed Salamander,1,870.9819946,192.026947,5758,134.0660095,63.05692291,70.5983963,21.19060516,2.003288746,1
Long-toed Salamander,1,1466.261353,159,3622,215.7019653,69.37109375,34.71396637,20.10804367,2.020663738,1
Long-toed Salamander,1,1525.427734,170.3567505,5216,267.3664856,67.16119385,31.0019474,20.46146393,4.814069748,1
Long-toed Salamander,1,787.7417603,136.5146027,1780,102.5379105,60.44734192,74.53102112,21.78839684,2.273764133,1
Long-toed Salamander,1,839.118042,131.1715546,2050,92.54818726,58.42880249,77.44846344,21.65774727,2.104287624,1
Long-toed Salamander,1,757.3779907,157.5236816,NA,90.44975281,53.10391617,94.05944061,22.48425484,4.167634964,17
Long-toed Salamander,1,1173.417969,126.1061325,1148,137.1521759,62.8212204,43.99999619,18.08831787,3.005336046,8
Long-toed Salamander,1,690.7868042,152.0239563,3957,67.69460297,49.64655304,124.751442,22.28159714,7.753106117,1
Long-toed Salamander,1,791.710083,152.8181,3620,75.45488739,53.00508118,109.3746948,22.00035286,4.930237293,8
Long-toed Salamander,1,809.7559814,151.0632019,3679,79.90139008,53.90037155,102.1202774,21.90432549,3.702412128,8
Long-toed Salamander,1,799.1192627,150.7518005,3793,76.94417572,53.67174149,106.6995621,22.15487289,3.923175335,8
Long-toed Salamander,1,710.4104614,149.9446106,4157,70.73636627,50.05334473,120.5066376,22.19466019,2.808567524,1
Long-toed Salamander,1,652.1879883,148.1972656,4156,64.61540222,47.00234985,140.3546753,22.48028564,5.175217628,8
Long-toed Salamander,1,817.8694458,126.008522,726,112.9170303,66.08074951,58.08438492,21.28883171,3.273291111,10
Long-toed Salamander,1,800.538208,116.6729889,1104,116.8254395,57.84340286,57.63574219,21.92002869,2.616631746,8
Long-toed Salamander,1,866.9519653,123.3381195,1250,116.36026,66.68731689,54.01557159,21.23127365,3.880407333,8
Long-toed Salamander,1,813.0777588,114.8257599,1585,140.2584534,59.94692993,49.31229401,21.82997513,2.823539257,8
Long-toed Salamander,1,637.9158325,239.0809174,3416,85.51795959,62,121.1710892,21.10255051,4.408038616,1
Long-toed Salamander,1,611.843811,148.3288269,2418,105.2256317,52.79200745,87.60879517,22.44912148,6.078636169,10
Long-toed Salamander,1,321.8339844,158.6843567,1865,75.18393707,49.35349274,136.8753815,23.73310471,3.5614779,1
Long-toed Salamander,1,278.8821106,227.2998657,1368,26,55.26130295,372.3226624,24.70000076,6.754030704,8
Long-toed Salamander,1,537.6034546,224.4269257,1542,39.80039597,65.37571716,214.0725861,24.15759087,5.236368656,8
Long-toed Salamander,1,482.4773865,212.8610687,1533,37.86293411,57.57519913,222.1170807,23.65628242,3.09093976,10
Long-toed Salamander,1,1042.576294,211.873642,4665,145.7236176,65.20747375,67.19329071,20.78721237,2.766191483,1
Long-toed Salamander,1,898.1246948,220.3078461,4490,125.0418167,64.13607025,80.53050995,20.84811592,4.660234451,8
Long-toed Salamander,1,1199.38855,198.434845,4762,160.5371552,65.70328522,55.85521317,20.32967186,3.199807405,1
Long-toed Salamander,1,317.6214905,244.9649353,NA,33.08840561,57.08917618,285.4389648,23.89107704,9.914559364,17
Long-toed Salamander,1,693.5728149,197.761795,5447,73.58929443,59.50926208,121.062439,22.65402031,6.781261921,14
Long-toed Salamander,1,638.5038452,206.2664948,3443,71.04440308,57.01686478,141.7573395,24.45663643,3.164387941,8
Long-toed Salamander,1,641.5478516,215.9616241,2663,69.97889709,61.71621704,136.6472321,23.57423592,5.591979504,8
Long-toed Salamander,1,887.9840088,217.1447754,5207,109.338356,61.98292542,88.68632507,20.89999962,4.73538208,8
Long-toed Salamander,1,649.2641602,221.0634918,3434,82.13970947,60.00923538,117.3885956,20.39999962,9.316598892,15
Long-toed Salamander,1,677.7730103,222,4701,89.34954071,62,110.6382065,21.38241196,5.270849705,15
Long-toed Salamander,1,688.5921631,221.2721863,4519,90.91455841,62,108.9155579,21.39999962,7.413806915,1
Long-toed Salamander,1,895.9577637,203.4700623,4517,108.2912521,61.44473267,81.20263672,20.40168571,5.612659931,8
Long-toed Salamander,1,927.046814,199.0309448,4947,112.8082352,60.07511902,78.10407257,20.39479065,4.192275524,8
Long-toed Salamander,1,911.1810913,198.9651031,4447,110.7953262,60.01019669,79.9344635,20.40040016,5.851892948,1
Long-toed Salamander,1,891.4893799,218.1713715,4702,110.3574829,62,88.28430939,20.92317772,4.520339012,8
Long-toed Salamander,1,720.3536987,224.9950104,5398,93.0329895,60.17835236,109.9688416,20.90177727,8.763341904,15
Long-toed Salamander,1,703.9968872,215.0358887,4942,87.96350861,60,105.7799911,20.39999962,9.747373581,14
Long-toed Salamander,1,725.2724609,216.6742554,4549,90.73452759,62,103.0035477,21.10000038,6.094821453,8
Long-toed Salamander,1,752.8012085,227.5253448,4411,92.59455109,60.59022903,111.2807465,20.89999962,10.47797108,14
Long-toed Salamander,1,720.1499634,210.0757141,4325,89.8783493,59.31406021,101.794838,20.37468338,7.573864937,8
Long-toed Salamander,1,860.138855,204.7768555,4422,105.0572586,60.18701935,85.57187653,20.55042267,7.847414494,14
Long-toed Salamander,1,848.3568726,212.0095367,5688,120.8158569,65.20734406,82.98216248,21.71821976,2.973671198,1
Long-toed Salamander,1,1661.157349,159.3561249,2941,253.900238,74.93191528,27.71284485,19.77505493,2.862255573,1
Long-toed Salamander,1,661.7764282,146.5147095,4058,151.8423157,61.16412354,61.25108719,22.57628822,3.380179882,1
Long-toed Salamander,1,697.8892822,144.0717316,4338,161.8722229,62.1311264,56.11631012,22.24591064,3.16015625,1
Long-toed Salamander,1,670.255249,154.710556,4545,153.8533173,63.81351089,61.24825668,22.97451973,2.878824949,1
Long-toed Salamander,1,411.480957,176.9045715,2032,107.4508514,61.08716965,98.90226746,24.10775948,5.731431961,8
Long-toed Salamander,1,193.5510559,176.0009918,3496,62,48,187.8468475,25.85497284,12.29142666,15
Long-toed Salamander,1,850.8654175,199.8228912,5852,117.5378571,60.6840477,83.30492401,21.54273796,6.531803608,14
Long-toed Salamander,1,675.0450439,203.7146759,5798,108.9691162,63.60626984,91.92377472,21.23023987,3.424328327,10
Long-toed Salamander,1,1210.753906,98.86513519,2142,196.2631683,53.62507248,34.32044601,20.36973763,3.097818375,8
Long-toed Salamander,1,1054.187012,115.1050262,3577,185.2142334,55.2339592,40.1228714,20.20144844,2.736825466,10
Long-toed Salamander,1,1122.102295,71.03959656,3670,179.6125336,48.15945435,36.56516266,20.05664635,2.584203959,1
Long-toed Salamander,1,1186.593506,63.50444794,1582,183.6672974,48.55270004,33.87865448,19.79743004,2.806106806,10
Long-toed Salamander,1,1210.47644,61.5250206,1794,185.0184631,48.77546692,32.92031479,19.78861427,3.372711658,10
Long-toed Salamander,1,1126.24939,83.80259705,2653,165.2563629,49.44808578,40.39715958,20.38304138,3.141866684,1
Long-toed Salamander,1,438.9175415,196.3322296,1883,57.17071533,55.33213043,166.4181366,22.73194122,4.491969109,8
Long-toed Salamander,1,346.6858215,204.2844086,1385,50.04091263,54.76337433,195.6837921,23.00204659,3.610126972,10
Long-toed Salamander,1,369.6980286,206.3913879,1320,52.0290947,56.02480698,193.9659576,22.99422455,4.493532658,8
Long-toed Salamander,1,1175.545166,193.4376831,4773,156.8923035,62.56231689,58.19692993,20.10000038,7.127345562,1
Long-toed Salamander,1,754.6373291,227.2525635,5214,104.6012421,58.77423859,100.3715591,21.90287018,8.406164169,8
Long-toed Salamander,1,2247.688965,175.2167816,2596,273.6705933,78.853302,24.34520531,19.41469574,2.533266068,16
Long-toed Salamander,1,707.5291748,184.2085876,5540,159.1787567,59.96194458,68.40342712,21.80035019,6.44689703,1
Long-toed Salamander,1,1214.574829,152.5970764,4885,190.0934296,63.79948044,43.22151566,20.90250397,4.218382835,8
Long-toed Salamander,1,1081.05542,166.0187225,6178,190.8812256,66.10134888,44.23213959,20.4400444,5.633298397,8
Long-toed Salamander,1,674.4919434,161.1475372,5828,166.6525421,61.11489105,56.61713028,21.00964165,4.643735409,1
Long-toed Salamander,1,614.3889771,165.6980286,5926,155.6946716,60,63.41358566,21.31582069,4.424518108,1
Long-toed Salamander,1,756.9603271,158.685318,6110,163.8726807,60.30864334,57.43494415,21.06666756,6.704408169,1
Long-toed Salamander,1,754.5996094,151.6438293,5798,160.2513733,56.20035934,59.29898834,21.50427818,4.913720131,1
Long-toed Salamander,1,579.1801147,154.2979126,5558,130.3869019,54,79.0539093,22.11601067,4.450372219,18
Long-toed Salamander,1,744.534668,170.8618927,5329,160.0905609,59.00894165,62.76381302,21.38543129,5.924676418,8
Long-toed Salamander,1,747.4894409,170.8482513,5791,160.8580017,59,62.73957825,21.5,5.871050358,1
Long-toed Salamander,1,1042.939697,136.5662079,5117,221.3211365,63.64287949,35.92102814,20.77772141,5.080146313,1
Long-toed Salamander,1,613.6444092,164.202774,5715,138.1883087,56,75.34733582,22.07384682,16.06199646,10
Long-toed Salamander,1,531.0266113,153.6105499,5676,122.4952316,53.35256958,86.03889465,22.34226227,9.565391541,8
Long-toed Salamander,1,613.4085083,156.1306763,5921,140.6662292,55.09272766,71.27625275,21.80377388,3.997743368,1
Long-toed Salamander,1,1071.850952,154.9372406,5606,221.9491577,63.90552521,36.56301498,20.73248863,2.401909351,1
Long-toed Salamander,1,840.1324463,159.180069,5727,194.6560059,63,43.30802536,20.88759613,6.5926404,1
Long-toed Salamander,1,723.3566895,147.8023987,3739,160.4789124,59.35707092,53.74380875,20.16448021,6.667468548,1
Long-toed Salamander,1,958.9778442,156.3110962,5259,208.5625916,63.55914307,39.48828506,20.8345356,3.642891645,1
Long-toed Salamander,1,1509.280884,154.5428772,2511,210.7148895,67.31309509,36.49713135,20.59814453,2.571912766,1
Long-toed Salamander,1,759.1600342,130.691391,5720,132.7789612,57.29930115,57.50743103,20.51266861,4.689172268,1
Long-toed Salamander,1,742.1471558,179.6408539,5892,162.4736633,59.71247101,65.15734863,21.61677361,10.77999973,1
Long-toed Salamander,1,797.0683594,167.3641968,5285,165.84198,59.86203766,59.06640244,21.31158638,4.990710735,10
Long-toed Salamander,1,743.0043335,174.4302063,5851,159.6331177,59.58362961,63.25072098,21.44163322,5.882709026,1
Long-toed Salamander,1,897.7966919,157.4482574,5674,216.2391968,62.41926575,39.63671494,20.45806885,5.897441387,1
Long-toed Salamander,1,820.3724365,159.625824,5220,193.2785645,63,43.72967148,20.89999962,3.298269749,1
Long-toed Salamander,1,703.6134033,175.7463684,5462,154.8227844,59,66.35513306,21.54722214,7.974370956,1
Long-toed Salamander,1,362.7555847,215.8300934,3682,100.6207581,60,118.5282516,22.5,13.71407795,17
Long-toed Salamander,1,1025.635864,164.9219818,5075,151.0514221,58.21812439,59.45121002,21.85352516,4.624768734,1
Long-toed Salamander,1,1264.829468,190.246933,5227,179.0407104,66.18938446,51.99121094,20.66422653,2.99682188,1
Long-toed Salamander,1,741.8762817,156.7209015,5547,112.4449921,60.92074585,71.30275726,20.64694595,3.899354219,1
Long-toed Salamander,1,946.7720337,152.1560516,5251,140.4866486,58.93459702,60.37971878,20.81373978,6.588675499,1
Long-toed Salamander,1,487.1482239,175.2452087,5627,137.0054169,57,77.81169128,22.39407539,3.007861137,1
Long-toed Salamander,1,933.8546143,149.2028503,5082,139.5757751,58.05125809,60.95937729,20.82133293,4.995003223,1
Long-toed Salamander,1,436.647583,203.5390015,5433,115.266716,60,95.56957245,22.38109016,3.812401056,1
Long-toed Salamander,1,629.4697266,152.8079376,5509,119.1640701,57.19629288,72.95803833,21.55867386,6.439705372,1
Long-toed Salamander,1,444.2952576,206.440918,4578,118.6133499,62,94.68695068,22.29999924,6.187338352,15
Long-toed Salamander,1,712.5505371,148.8938599,5688,144.7276154,57.67026138,60.6735878,20.78830528,3.896471739,1
Long-toed Salamander,1,883.5233765,169.7157745,5429,125.2170258,66.77109528,68.34936523,20.58294868,2.921828032,1
Long-toed Salamander,1,459.8505249,209.1634064,2539,98.13175964,59.20732117,118.3544312,22.87926292,12.40551949,8
Long-toed Salamander,1,601.623291,151.4415436,5730,116.1847153,55.83778,77.11027527,21.74723053,7.198953152,14
Long-toed Salamander,1,414.6424561,208.3590698,5383,116.4601898,60,97.14187622,22.39999962,7.241441727,17
Long-toed Salamander,1,734.1959839,176.6226196,5590,138.9606476,58.53591156,69.95640564,22.002285,3.678529263,1
Long-toed Salamander,1,412.4828491,198.6494751,4255,100.5016785,60,110.8018265,22.68249321,7.954369545,10
Long-toed Salamander,1,457.1206055,197.8558655,4023,106.2689896,61.81512833,100.0763245,22.33902931,6.836266518,10
Long-toed Salamander,1,533.788208,197.6960907,4857,106.6410522,62.66740036,97.56201172,22.33632469,4.603978157,1
Long-toed Salamander,1,1464.443848,166.5994415,4367,173.0566711,64.10321045,46.33985519,21.32992363,5.727474689,1
Long-toed Salamander,1,1487.659912,162.934967,4138,174.1775665,63.20180511,45.19506073,21.20485115,5.405373573,1
Long-toed Salamander,1,1414.69519,168.7829437,4413,170.1045685,63.70929337,47.88658524,21.43745995,4.615103245,10
Long-toed Salamander,1,410.3674316,202.1388397,3456,116.708252,58.38580322,96.89838409,22.83857918,8.720627785,10
Long-toed Salamander,1,616.991333,185.9811249,4995,129.5953217,60.18061066,77.79480743,22.0819397,4.540102005,14
Long-toed Salamander,1,428.1290283,203.8783417,5271,114.9988556,60,96.03720093,22.39281082,5.815810204,1
Long-toed Salamander,1,861.2049561,181.6782532,5370,154.8764038,63.26961899,61.15539932,21.59124947,5.659299374,1
Long-toed Salamander,1,1689.680908,179.9333344,4523,230.2357788,73.88024902,35.20486832,20.27906418,3.043238163,1
Long-toed Salamander,1,961.5756836,173.0006561,5619,142.0993958,61.38765717,62.88424683,21.06393051,3.135577202,1
Long-toed Salamander,1,631.9701538,179.2631073,5175,132.7684174,58.43180084,76.19803619,22.28216743,3.659152508,8
Long-toed Salamander,1,417.994751,196.5265961,4263,116,58,95.836586,22.88369751,5.700288296,15
Long-toed Salamander,1,578.0512085,208.819046,4942,112.9466248,63.00823975,97.84838867,22.72854424,4.200887203,1
Long-toed Salamander,1,627.5210571,209.8235474,3826,121.2559052,65.92448425,87.79541016,22.29523849,2.299201012,1
Long-toed Salamander,1,730.779541,190.3717957,5321,152.7206879,62.70308304,64.70054626,21.75823212,3.88005352,1
Long-toed Salamander,1,1710.177368,178.2733307,4879,233.7032623,73.76189423,34.63354111,20.3214798,2.584606409,1
Long-toed Salamander,1,436.4130554,194.8994446,3878,106.0982437,59.95801544,102.4404297,22.56925583,6.898534298,10
Long-toed Salamander,1,971.4631348,172.2422791,3018,151.0059662,70.23690033,53.55191422,20.90006065,2.892973423,8
Long-toed Salamander,1,778.1948853,199.2548065,6387,109.5046844,57.83140564,93.36408234,21.36274719,3.788817167,10
Long-toed Salamander,1,991.6074219,176.1460419,3883,153.9579163,71.74282074,52.80970001,20.92063522,3.159520149,1
Long-toed Salamander,1,1456.139771,161.7995453,3777,171.0142365,62.43950653,45.90065384,21.1664238,5.553077221,1
Long-toed Salamander,1,462.6394958,211,3283,116.2710266,62.08789444,98.58153534,22.48396492,7.529988289,10
Long-toed Salamander,1,475.7636719,211.9359894,3310,118.3145676,63.39348221,95.66129303,22.27190781,3.102246284,10
Long-toed Salamander,1,540.1622314,210.5124054,3380,127.9203339,65.33528137,86.50900269,22.11771774,2.695499897,10
Long-toed Salamander,1,417.6021729,205.6956024,5286,113.9822769,60,97.74468994,22.39999962,4.635618687,1
Long-toed Salamander,1,789.8499146,189.6417389,5425,114.0951538,57.42828751,85.25427246,21.19542885,4.065466881,1
Long-toed Salamander,1,744.2491455,203.4808655,5391,99.52940369,57.02262878,104.4201279,21.50006485,4.751600266,1
Long-toed Salamander,1,774.9816284,157.8743286,5085,119.3305893,62.25422668,65.740242,20.59032059,5.359321117,1
Long-toed Salamander,1,955.8743896,165.9284363,5422,145.4326172,59.59677505,60.25004578,21.23849106,2.825386286,1
Long-toed Salamander,1,639.5628662,150.2747192,5492,142.3257446,56.04179764,64.60732269,21.17539024,2.702346802,1
Long-toed Salamander,1,428.829071,172.7752075,3811,104.8570786,54.49908066,107.5593338,22.79923058,7.05807972,1
Long-toed Salamander,1,721.0390625,133.3769531,5090,161.354187,58.67975235,49.64895248,20.14375687,3.031353951,1
Long-toed Salamander,1,545.6896973,177.4583435,5454,122.8244781,56,87.22434998,22.12549782,4.684072971,1
Long-toed Salamander,1,697.8864136,189.3279877,4965,107.0005035,58.61758423,94.71180725,21.80927849,4.001333237,1
Long-toed Salamander,1,1334.979126,181.0309448,5312,152.2280273,70.20747375,52.11575317,20.20487213,3.2348423,1
Long-toed Salamander,1,484.3027649,206.394928,5248,119.0704041,64.23880768,89.75323486,22.23806381,3.359508991,1
Long-toed Salamander,1,487.7099915,189.0433197,5166,116.4645004,62,86.00695038,21.75367737,2.711330414,1
Long-toed Salamander,1,575.0458984,172.1842194,5106,100.8796692,54.56391525,98.93106842,21.96878624,6.80739975,8
Long-toed Salamander,1,583.7866821,168.0856628,5760,110.4354095,58.83016205,82.56963348,21.15110397,4.649407387,1
Long-toed Salamander,1,1000.17804,178.6766205,5350,149.1641083,61.88324356,60.74411774,21.27570343,5.282072544,1
Long-toed Salamander,1,833.829895,170.6391907,5589,123.512207,63.9653244,71.93793488,21.01737976,3.916474342,1
Long-toed Salamander,1,782.3900757,171.1802368,5439,116.9049988,62.75606537,77.37023926,21.15026283,2.210284472,1
Long-toed Salamander,1,866.7485962,145.8015442,5778,155.1111755,58.72279358,54.17175674,20.72060966,4.64768362,1
Long-toed Salamander,1,641.350769,150.720993,5538,120.6332703,57.34125137,71.14170837,21.47973633,7.122645378,1
Long-toed Salamander,1,455.2915039,159.5511017,3095,156.2059784,54.84932327,62.62759399,21.02222061,7.795763493,8
Long-toed Salamander,1,816.4962158,175.7946777,5441,145.375351,59.95404816,65.2129364,21.86389542,3.828604698,1
Long-toed Salamander,1,489.6618042,172.4612122,5708,140.6331787,56.34165192,76.95782471,22.39741325,3.300448895,1
Long-toed Salamander,1,1371.796265,157.4016876,3774,167.8903961,60.28102875,47.96421814,21.25168991,4.298745632,1
Long-toed Salamander,1,751.9642944,132.0003204,5153,123.2444611,58.94981384,59.59450531,21.71020317,5.768736839,1
Long-toed Salamander,1,709.1463013,146.203598,4975,156.6176605,60.34630203,51.60887527,21.28574371,3.567614555,1
Long-toed Salamander,1,460.7350159,196.8606262,4705,108.9501266,61.89435577,97.75688171,22.15252876,4.98890543,1
Long-toed Salamander,1,973.8878174,172.678894,5302,160.5138397,62.13064575,56.42984772,21.48808289,4.244189739,1
Long-toed Salamander,1,846.2814331,175.4816284,5333,128.6952515,60.91505051,71.83283234,20.86031914,5.234652996,8
Long-toed Salamander,1,637.7995605,171.7025757,5578,112.987442,63.46960449,74.53112793,21.07550621,4.361357212,1
Long-toed Salamander,1,937.7019043,118.3764343,4136,207.7647247,63.19923401,31.55050087,19.46014786,2.465166807,8
Long-toed Salamander,1,677.2026978,168.3154144,5618,116.4595337,64.15045929,69.97078705,20.98495674,2.459303856,1
Long-toed Salamander,1,760.8751221,162.4099274,5249,120.5777206,54.35506058,76.67233276,22.04826164,11.52769566,1
Long-toed Salamander,1,686.4802856,197.3553925,5599,136.5198212,60,78.19889832,22,18.65014458,1
Long-toed Salamander,1,474.2589111,180.6602478,4827,105.2095795,56.65621567,101.8100586,22.79442787,6.724847794,1
Long-toed Salamander,1,807.5356445,192.7437134,5017,116.9814835,62.11175537,82.95345306,21.55205727,4.275017262,1
Long-toed Salamander,1,438.004364,203.3468323,5592,115.8092575,60,94.93661499,22.37824249,3.964488745,1
Long-toed Salamander,1,540.5900269,171.2031403,5680,100.8323212,55.33115387,98.30065918,21.94033623,3.757102728,1
Long-toed Salamander,1,531.9446411,186.4701233,5190,122.8927841,58,88.23288727,22.0590992,12.16461277,14
Long-toed Salamander,1,590.8995972,168.5708618,4508,124.8805084,55.1378479,83.78690338,22.36388969,5.372336388,18
Long-toed Salamander,1,735.2033081,189.1562805,5644,110.9856949,56.85799789,88.13450623,21.28528976,6.866230488,1
Long-toed Salamander,1,538.0935669,165.4506073,5258,92.12937164,54.75362015,108.9336243,21.89158821,3.127660036,1
Long-toed Salamander,1,851.6473999,168.2348938,5037,130.718338,57,70.50883484,21.97870255,6.265629768,1
Long-toed Salamander,1,503.6794434,176.4668732,5729,138.5883942,57,77.46826935,22.40602684,4.846837044,1
Long-toed Salamander,1,450.8270569,183.0096436,5594,100.5895309,57.42160034,109.8858566,22.86697006,9.417902946,1
Long-toed Salamander,1,683.0788574,163.5512543,5823,152.7175446,57.62346649,64.987854,21.77391052,4.516847134,1
Long-toed Salamander,1,499.0443115,186.2194061,4843,120.0585022,57.50686264,87.89785004,22.79384422,7.976949215,1
Long-toed Salamander,1,582.4868164,153.8770599,5283,160.7520905,57.13602448,58.07764053,21.2651844,3.177122355,1
Long-toed Salamander,1,442.6625061,165.5803223,4841,135.9233551,55.50587082,75.6011734,21.98898315,4.66263628,1
Long-toed Salamander,1,475.4169312,181.4030457,5992,109.4204483,55,93.24463654,21.78649902,7.305039406,8
Long-toed Salamander,1,669.9169922,169.7280273,5460,123.8277206,56.49294662,76.52389526,21.48423958,2.552343369,1
Long-toed Salamander,1,592.0795898,145.833725,4700,157.1854858,58.32035065,57.21244812,21.05906296,5.538597584,1
Long-toed Salamander,1,544.4489746,154.260498,4549,151.1570892,57.20844269,62.89284897,21.39195061,2.754158735,10
Long-toed Salamander,1,604.4577637,146.5850677,4342,159.3858643,57.38895416,57.23817825,21.26110458,5.095782757,1
Long-toed Salamander,1,829.4650879,141.0174408,4480,124.5775909,56.30768585,68.57839203,21.4837532,5.836337566,10
Long-toed Salamander,1,931.8133545,134.5254364,4536,144.0832214,57.22946167,57.23249435,21.19991493,5.734166622,1
Long-toed Salamander,1,969.3162842,160.454071,5257,143.8860168,58.19711685,60.26297379,21.03708076,5.22421217,14
Long-toed Salamander,1,406.2752991,185.3436127,3850,101.0478592,53.39056015,109.3424911,22.16870499,8.577231407,8
Long-toed Salamander,1,774.9125366,199.8451385,5422,106.4658737,57.99092484,94.72194672,21.40090752,11.59439659,17
Long-toed Salamander,1,516.3068237,195.4291077,5409,93.79356384,56.00466537,119.0960464,22.89999962,13.32480812,15
